full_text,label
"""Sampai bila nak bagi muka dekat pelancong China ni? Muka macam orang Cina Malaysia.. Tak boleh nak bezakan... Menetap di Malaysia, dapat IC, pastu mengundi macam orang lain... Sebab tu puak ni boleh naik memerintah... Nak tunggu 4 thn lagi ke? Masa tu nasi dah jd bubur. https://t.co/ukrpslHvI4"";",racist
ni lagu cina enak jg;,neutral
@anxiiousz Kanara sabar yaa Zelig mau tapi tdk bisa Huhuhu Sedih amat sih cina;,racist
"""Perusahaan Raksasa Properti Cina Evergrande Berutang Rp 5,2 Kuadriliun Kini di Likuidasi https://t.co/BkJ3lLBhk4"";",neutral
kangen cowo cina yg berinisial xu minghaoðŸ˜­;,neutral
"""@nzngning hahaha iya mei, yg cina cina aja salam kenal yaa"";",racist
"""@GLOBALNusa24683 @Muslim_AntiPKI9 Anies dan Ganjar turunan Arab, Prabowo turunan Cina Gak ada yg dipilih doooong???"";",racist
@KompasTV Bangsa indonesia memang orang asing bagi cina;,racist
@IDGoonerscom Udah mayan. Cm emg lawanya aja parkir tembok besar cina. Ball posesion nyampe 19:81. Edann;,racist
@salmmaaan Orang Xinjiang (Cina Barat) itu memang ada turunan Turki nya;,neutral
"""Melayu lawan cina, kroni tepuk tangan."";",racist
"""@adearmando61 Kalau Ganjar nggak lolos saya golput.. batin saya nggk rela Indonesia di pimpin keturun cina atau pun arab.. kalau pun Indonesia harus di pimpin rampok, rampoknya harus asli Indonesia"";",racist
"""@zenrs @_BangFu @medioclubID @marcengggg @dexglenniza 20. Karena federasi juga lebih suka ama peningkatan prestasi alih2 prestasi kenapa gk sekalian saja kita mengembrance diri kita sebagai buzzer sepakbola. Liga-stadion diurus orang/PT luar negara semuanya(contohnya stadion2 diplomasi cina di Afrika), pemain Asean tak terbatas~~"";",racist
ga semua yg sipit tuh cina ya;,racist
@maharani_meutya cican cina cantik ðŸ¥º;,neutral
"""Pepatah aja bilang kejar ilmu ke negri cina, jangan terus dikontrol, dikekang, rasa memliki terlalu tinggi juga ga baik. Coba tanya sama ortu kalau kalian wisuda di jpn di hari bday kalian, apa reaksi ortu kalian?? Banggakan. Pasti ortu kalian mau ikut. Ya ayo ikut susulin."";",neutral
@swtiepen ywda krn u cina w doain dpt lovers cici cina amin;,neutral
@mynewshub Tp cina ke ah soo tu. Ckp dia mcm melayu oo. Ke suara mak bdk bodo tu?;,racist
@mandarinjer Makin kurang ajar yer muda belia Cina India ni!;,racist
"""@xfakeyan @jarakmenjauh @FOODFESS2 ceker masih mending sih jujur, soalnya kalo ceker yang makanan cina itu (lupa namanya), apalagi yg gw coba di hotel bintang 4 (hotel cina) tulangnya lunak banget."";",racist
@Qiiaazaaa Ade org kata muka saya macam cina..betul ke;,neutral
"""WaduhðŸ§â€â™‚ï¸, masa aku hrs ke cina? Ato kemana gt buat cr pcr???"";",neutral
"""@geloraco rezim perampok bandit, pengkhianat bangsa negara, presiden palsu penipu WNI pribumi, kacung oligarki !! pantas dihukum mati 1 keluarga ðŸ”¥ðŸ”¥ðŸ”¥"";",racist
"""@aniesbaswedan Saya emang cuma seorang pribumi muslim modal cekak. Tapi sy sudah ditiktok cukup lama. Kalo sy ngomong tuh bukan untuk menjatuhkan Anda dasar goblok. Kalo sy bilang: Anies ga tau cara mendanai rencananya, maka you desain caranya ato minimal garis besarnya MAKAN TU LEMBING!"";",purposeful embarrassment
@orenjei Gagal jadi anggota KPPS karena bukan anggota pribumi;,racist
"""Inilah contoh boomer2 tolol yg ga pernah main tiktok, ga tau bahaya tiktok, ga pernah harus dikeroyok orang2 yg memandang rendah pribumi di tiktok. Saking paniknya ga bakal kepilih. Sementara Rhoma Irama didepan mata, malah mati mikenya. Lalu marah2 nganggep rakyat ga pake otak?"";",purposeful embarrassment
"""@aniesbaswedan Inilah contoh boomer2 tolol yg ga pernah main tiktok, ga tau bahaya tiktok, ga pernah harus dikeroyok orang2 yg memandang rendah pribumi di tiktok. Saking paniknya ga bakal kepilih. Sementara Rhoma Irama didepan mata, malah dimatiin mikenya. Lalu marah2 nganggep rakyat ga pake o"";",racist
"""@calendoula Bagi orang2 sekolah negri angkatan orba mah iya, emang kek gitu mah biasa. Anak kuliah, gadai rumah, jual tanah, ngutang2 (jaman dulu pribumi masih susah ngutang ke bank yg ada kalo ga keluarga ya rentenir). Tapi jaminan dapat kerja masih lebih bagus dari sekarang."";",racist
"""@tvOneNews Rekayasa satu putaran, jika utak-atik putusa n MK saja mereka lakukan, apalagi yg lain"";",neutral
"""@selflove_LyN @aniesbaswedan @sutanmangara Pribumi akan menggunakan politik identitas ,, identitas pribumi melawan imigran bawaan penjajah"";",racist
"""@bengkeldodo @99propaganda @Ndons_Back @AndreasSolusi @An4Julie @Minietweets_ @OppungTp @icikiwir_08 @yosephrosario_ @Lembayung071 @BANGSAygSUJUD Indon indon...... Mental kalian ni memang mental kerbau,mau aja hidungnya dicucuk dan diarahkan kemana aja. Cuma krn kuasa,harta,dan keserakahan penguasa. Kalian pribumi sok jadi orang indonesia yg sejahtera. Padahal masih kerja sm china. Dimana harkat dan martabat kalian ?"";",racist
"""@SangGuru2471 WARGA IMIGRAN KETURUNAN CINA VS PRIBUMI APA MUNGKIN KLO KALIAN DI NEGARA CINA JG AKAN DI AKUI, DI TERIMA DAN DI BELA OLEH BANGSA CINA...??? #MIKIIIIR.....!!!!!"";",racist
@WaktunyaIDMaju Jika beliau terpilih klu dilihat dr kondisinya yang menang banyak y bukan kalian rakyat jelata yg sok bela2 penguasa. Udah jelas2 9 hampir 2 periode sistem negeri ini ambruk dibuat orang2 ini juga. Eh kalian pribumi masih tak sadar juga kaki china dikepala anak cucu kalian;,racist
@UmarSyadatHsb__ Kami pribumi siap membayangi kemana saja kamu pergi ...bangke banget nih haikal;,racist
@UncDeep Mana pertanggung jawaban Mendikbud Ristek @nadiemmakarim dgn program merdeka belajarnya? Jgn membutakan mata dan nurani ktika melihat bonus demografi negeri dizholimi. Anak pribumi seperti dijajah kompeni di negeri sendiri.;,neutral
@pribumi_tai @___1331___ @AwaliaGitsny Army gadungan apa gimana nyuruh BTS leave dari gedung yg di bangun sama keringat member;,neutral
pengen banget ngerasanya dibawa ke tongkrongan sama pribumi;,racist
@ainurohman Seorang pelatih sekelas dirinya harus berjibaku dibalik desas-desus asing &amp  pribumi bayangkannnn wtf;,neutral
"""@Mr__Salahuddin @PartaiSocmed Mau mmbuat Perubahan Kaum Imigran jadi Penguasa, Kaum Bumiputra/Pribumi (Orang Indonesia Asli) jadi Budak atau Kacung mereka..."";",racist
@Chavesz08 ALASAN PRABOWO KALAH  1.Biang kalah prabowo keturunan cina krn orang cina bersifat homogen lebih mentingin komunitasnya dari pada membaur sm pribumi 2. Gemoy tapi tempramental ( suka marah2 n mudah kesulut  emosinya ky ahok. 3. Partai pendukung tidak sepenuhnya mendukung prabowo.;,racist
@idextratime @bliblidotcom Berlatih dan meningkatkan skill adalah kunci...Bukan naturalisasi mulu.Skill yg dinaturalisasi sama saja kayak pribumi ðŸ˜’;,racist
@ilhampurnama887 Penguasa ekonomi di negeri ini cuma warga keturunan china yg dwi kewarganegaraan.  Pribumi tetap jadi keset.;,racist
"""@suryanililik1 @CNNIndonesia @jokowi daripada tiap mei nuntut gaji naek 20 persen lebih tapi pendidikan rendah mental preman ! awkwkwk udah goblok sirikan lu, pasti tempatlu banyak ormas pribumi atau angkatan loreng oren ya"";",purposeful embarrassment
@gus_muslih @Rfadlis1 Kyai2 nya beberapa kena tangkap kp Krn nyuap dan jd koruptor. Yg kena ott KPK bersama rohmahurmudzi itu kyai2 lokal pribumi;,racist
@mohmahfudmd Jangan tinggalkan pribumi asli jawjawa sbb Jawa ad berkahnya dr walisongo. Segi agama mumpuni.jelas itu ad rem nya..akhlak tatakrama sopan santun berusaha smampunya sbgai umat rosululloh .terus berkarya berikan semangat NKRI di pimpin asli pribumi Ganjar mahfud;,neutral
"""@dindayohanes @tanyarlfes Bisa perilaku itu turunan dri nenek moyangnya yg menganggap dirinya lebih berharga dari pada warga lokal pribumi. Kastanya paling tinggi tpi perilaku tak beradab, dasar Cindo cindo mata Dolo"";",racist
@tanyarlfes Orang Chindo kek dia pantes di rasisin dan di hina caci maki sama pribumi. Kelakuan Chindo merendahkan orang lokal. Pendatang bikin rusuh aja ni;,racist
"""@NKRIndonesia79 @msaid_didu @MardaniAliSera Kecurangaannya bukan di TePeeS , kecurangaannya mulai dari utak-atik putusan eMKa , tekaanan demi tekaanan sampai ke penerima baansos pun ditekaan diancaam tidak akan mendapat lg, dan danaa desaa, kelurahaan monipulitik"";",neutral
Seperti perlakuan bos londo ireng  ke pribumi;,racist
Yang pribumi wkwkwk as eunseok;,racist
Bohong lagi. Sekarang masyarakat  cerdas. Ayo bongkar kepalsuan mereka. Pribumi harus sadar dan cerdas. https://t.co/2emSz1pyl6;,neutral
"""Edan! PBB di Jombang naik menjadi 1000%. Tahun lalu bayarnya 300 ribu, tahun ini bayarnya 3 juta. Apakah tanah Jombang sedang diincar oleh Tiongkok dan gerombolannya? Bahaya! Ini program usirisasi Pribumi ala rezim PKI #MasGibranAnakHaramMK #MasGibranAnakHaramMK https://t.co/mYxyPvhdPc"";",racist
"""@jerusalem777777 @jiniyaigoya @erlanishere 1.Toh mereka bukan asal situ (wong emang jelas warga pribumi Palestina kok) 2.Gak ada nenek moyang (setiap bangsa punya nenek moyang lol) 3.Ngapain melihara orang yg penuh kebencian sama Israel(gimana g benci, wong Zionis Israel udah menyiksa dan mendzalimi mereka selama 75 taun)"";",racist
@msaid_didu Haram dipimpin orang keturunan yg ngaku2 anak pahlawan...seumur hidup yg sdb 60 tahun blm pernah tau ada pahlawan bernama BASWEDAN...kecuali org keturunan Yaman...pilihlah orang pribumi indonesia ASLI. Milih yg lain diragukan nasionalismenya;,racist
"""@udinpenyok171 @ahmadeffendi666 @_BangFu Itu lah pilihannya, dia bisa memilih keluar"";",neutral
"""Indonesia belum merdeka tahun 1740, jadi geger pecinan itu penyebabnya Belanda yang adu domba pribumi sama chinese-indonesian. Gua gak berpikiran chinese Indo enggak kena diskriminasi tapi setidaknya sejarah yang bener lah"";",racist
"""@urrbbaabbyy_ Pribumi memang cantik, tapi cina lebih menarik ðŸ¥°"";",racist
"""bagi saya Naturalisasi bukan Preferen dibandingkan kebanggaan Nasionalisme saya , jika ada yang mengatakan Putra-Putra asli Pribumi tidak bisa mendreble atau passing bola maka tugas Pelatih yang harus mendidik / membina agar kualitas Pemain non Naturalisasi meningkat ~ #hening"";",neutral
"""Kampanye Ganjar-Mahfud penuh kreatifitas dengan mengangkat kearifan lokal. Tidak sekedar joget-joget Gemoy ðŸ˜€ Paslon Ganjar-Mahfud pribumi, Indonesia banget. Bkn Arab ataupun Barat. #GanjarMahfudM3nang #GanjarMahfud2024 #GPMMD3 https://t.co/UP8wHXXhzG"";",neutral
@marlina_idha @aniesbaswedan Abah.....dengarkan suara hati para buruh yaa..sedih sb pribumi tp status buruh di negeri sendiri...;,neutral
@RumahStrawbery @tempodotco Nyatanya pribumi g bisa mengolah sendiri ..ibarat udah bodoh sombong lagi... Lu ngomong indonesia dpt sampahnya...tpi menolak hilirisasi ....gimna klu cuma.mengekspor bahan mentah kitaalaj g dapat apa2.... Sebenarnya paham g sih hilirisasi lo;,racist
#KualaLumpur Dakwaan perpecahan dalam Parti Pribumi Bersatu Malaysia (Bersatu) tidak memberi kesan kepada Perikatan Nasional (PN). https://t.co/8ztJfSpwH2;,neutral
@paixarina Gw aja ada darah Chindo. Tau pke bacaan tambahan. Terlalu jauh untuk menyalahkan tragedi 1740 ama 1918 di tangan pribumi. Harusnya yang disalahin Belanda lah sebagai otoritas saat itu.;,neutral
@massaall_ @Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @msaid_didu Yang penting bukan pribumi aja yang kaya ðŸ¤­. Pribumi cukup babu;,racist
@Ryan_Al_Faqir OMG Kok kayak jaman VOC anjing lebih berharga dari pribumi;,racist
Ganjar Kagum dengan Sekolah Pribumi Bung Hatta di Rumah Pengasingan Banda Neira #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #indonesialebihbaik #GanjarMahfud2024 #GanjarMahfudM3nang https://t.co/WjV6hptrYU;,neutral
"""@WahidMusz @detikcom Huakakaka...si Onta emang lupaan. Dulu aja dia pidato pelantikan gubernur DKI Jakarta, pake bilang: saatnya pribumi memimpin negeri ini. Dia lupa dia turunan Yaman. ðŸ˜†ðŸ˜‹ðŸ˜†ðŸ˜‹ðŸ˜†ðŸ˜‹. Heran gue, segitu ga adanya org Indonesia asli yg pantes jd presiden, sampai harus milih org Yaman!"";",racist
"""@Pradana1102 Bukan anying, pribumi asli"";",racist
"""Sejauh ini selalu suka sama cara para pribumi tetangga setanah air ini menikmati hidup, bener2 semua bisa diubah jadi komedi"";",racist
Ganjar Pranowo kagum dengan sekolah pribumi milik Bung Hatta di rumah pengasingan Banda Neira https://t.co/SDn78tIjYW;,neutral
"""@Bambang_Budimab @kumparan Pribumi..... kakek buyut ke sekian pak ANIES sudah lahir di Nusantara sebelum Indonesia ada. Anda yang merasa ras asli juga 50rb tahun yang lalu imigran"""" afrika. https://t.co/3DR1btD5Yw"""""";",racist
@xquitavee Dari wajahnya saya yakin kedua orang ini asli pribumi;,neutral
"""@banyak_kirinya 2x kesini rasanya aral banget anjir, tapi ya gimana kalo gak diambil jobnya, gak bisa bayar wisuda gue kemarin. See kan yang kerjanya juga aseng. https://t.co/ZfgyLInhsG"";",racist
"""@SumitroYoel Seinget w sebelum demo 212 411 dst udh tiap hari demo jgn pilih kafir cina aseng, bikin gub tandingan lah, sampe bosen w liatnya. W g minoritas aja gerah apalagi kalo w jadi ahok"";",racist
@bokulos_ Berani turunkan Jokowi Rakyat akan Melawan cem kan itu... Mahasewa bayaran bohir antek asing aseng;,racist
"""bukannya gue gamau 02 yang menang cuma 02 ini visi misinya ga jelas atau mungkin visi misinya ga masuk di gue trs cara kampanyenya beda ma paslon lain, bukan adu gagasan tapi cuma orasi anti hilirisasi, asing aseng sama konser joget2 nunjukin kegemoyan"";",racist
@sutanmangara Takut gak bisa melakukan kongkalikong dengan oligarki aseng;,racist
"""@TedInvestigasi @reinharthrm ini bule aseng ngapain dia dsini, plis yg tau ajak dia codðŸ˜­ðŸ˜­"";",racist
"""@Maruahalsiahaa2 @islah_bahrawi @Dennysiregar7 @yusuf_dumdum @Miduk17 Yang bertentangan dengan kubu 02 dari dulu 2014, 2019, Sampai 2024 akan diserang dengan isu PKI, antek aseng, penghianat negara.... Jangan merasa paling nasionalis tapi kelakuan tidak mencerminkan itu, demokrasi sakit karena org2 spt itu... MIKIR"";",racist
@NKRIndonesia79 @VIVAcoid Kalo bloomberg berarti antek asing aseng wak ðŸ˜¡;,racist
"""@Generasi_MudaNU @gibran_tweet Hilirisasi itu mengolah bahan mentah yg tdnya kita jual dgn hrg murah, kini kita olah jd turunan ada 5 jenis dr bijih nikel, feronikel, nikel pig iron, nikel mate, nikel MHP, steinless steel. Nikel MHP neh berkat hilirisasi asing aseng pd bangun smelter. Ekport kita skrg jd bsr"";",racist
@taosophie Justru kalau bapak meninggal dlm masa jabatan  sbg presiden yg kami khawatirkan krn akan digantikan  belimbing sayur dan kuat dugaan belimbing sayur ini akan dijadikan boneka  aseng utk merusak negeri ini..;,racist
@VIVAcoid Antek osang aseng bukan nih;,racist
"""Ntjaka o nyaka zaka aseng fame"""""""""";",racist
LASKAR MANGUNI TELAH DIPERALAT OLEH PIHAK TERTENTU (ASENG ASING LOKAL GEROMBOLAN MUSUH DARI RAKYAT BANGSA PRIBUMI INDONESIA) UNTUK MERUSAK DAN MENGHANCURKAN KEUTUHAN NKRI#ANTEKDANKACUNGNEKOKIMPENJAJAHANGAYABARU.;,racist
@Dandhy_Laksono @asfan_warah @AndiW350 Baca ini mas ... Segila apa founding father kita yang inconsistent soal ideology yang tadinya menganut paham marhaenisme jadi ke komunisme karna proyekan aseng  Mending lanjutin agenda sexy killer 2 mas daripada nyengol itu ormas https://t.co/Cg3HL5hQZY;,racist
@kabuni99 modal dipujapuji utk bisnis soal main bolah ma jauh levelnya. Lebih baik persipura yg bisa kalahkan santos brasil. Endo kalah perang lawan opm juga di bilang bantuan aseng walah bilang aja tak berkualitas;,racist
@volstaiggen13 @memelord_666666 10 tahun ini terbukti ga asing aseng boneka itu? Tuh sekarang malah war mereka wkwkwkwkw;,racist
@alan_bond007 @marSyaheedAS @ardisatriawan Bukan kita yg terlalu baik..tetapi PEMERINTAH kita yg terlalu arogan memimpin &amp  menjalan amanah slrh rakyat negeri ini bukannya mensejahteraak nasib rkytnya sendiri tp rakyat negara aseng asing;,racist
kayaknya @korantempo  @tempodotco  setuju Barang2 mentah di jual murah ke negara asing dan Aseng ya?? atau tdk setuju Hilirisasi??? @jokowi;,racist
@BangWin04 Sebegini takutnya antek2 aseng dgn Prabowo yh. Kalo tempo dah koar berarti itu kebalikan nya ya gaes.;,racist
"""@mohmahfudmd Sejak Reformasi, Tidak Ada Gebrakan apa apa. Hanya Sekedar Teori.. Faktanya, Indonesia dibiarkan dijajah Aseng secara ekonomi dan sosial.. Banyak aset negara dan rakyat, tiba tiba jadi hak milik warga keturunan"";",racist
"""Justru ini yang kita butuhkan, bukan kapitalisme oligarki Aseng .."";",racist
"""@ElsyamzZ Iya njir... sama kayak orangÂ² tolol yang bilang dosa Jokowi karena didukung 9 naga, China, dan Amerika Serikat. Kenapa jadi dosa Jokowi dapat dukungan asing dan aseng? Banyak orangÂ² tolol!"";",racist
"""@bengkeldodo @gtobing2903 @coldbrew165 @cocolatetwo @AlmaghribiS @XiaoMei_99 @PS_presiden2024 @xquitavee @DakotaGeorgy @G0mb4k @Ndons_Back Yang lain antek amerika dan china, berarti lebih bagus ganjar kemanaÂ² yg cuma petugas partai ðŸ˜‚ Ya kalo paslon yg menang selain ganjar pilihannya tunduk sama Aseng atau Asing, mending tunduk sama Mamak Banteng yg Penjaga Pancasila ðŸ¤Ÿ"";",racist
"""@coldthem @kumparan Dlm pikiran opung, china bukan asing, cuman aseng doank"";",racist
"""@kumparan China tidak termasuk asing..tapi hanya aseng.. kawannya asing ya pung.. Sekian lama jd antek zionus dan US, skrg nambah proyek jd antek aseng"";",racist
"""@PartaiSocmed Tom Lembong itu Katholik tulen, 100%. Sama juga dg klaim 01 tidak ada aseng, Tom Lembong itu ya aseng. Pakai isu-isu rasis, ini Indonesia, semua paslon ada unsur multiras, multikultural. Juga klaim 01 anti oligarki. Semua paslon 01, 02, 03 ada oligarki di belakangnya."";",racist
"""Cukup sdh pung,jangan menjual negeri ini ke china aseng."";",racist
"""Kharisma 03 sampai ke luar negri dg senyuman sj, 01 harus berbusa2 speaking2 dl, sementara 02 body tambunnya dan sikapnya sj orang tahu lah, 03 jg asli lulusan dalam negri blm terpapar asing aseng"";",racist
"""luhut idiot tolol!!! batak kafir yg rakus yg bikin indonesia terjajah oleh aseng asong, semoga luhut jokowi tito bahlul wowo giber &amp para pendukung2nya &amp tuhan2nya cina2 bangsat kafir komunis peking laknatullah KEKAL dlm NERAKA JAHANAM Selamanya!!!"";",racist
"""@alisyarief Mati2an bela 02,biar aman perjanjian dng aseng"";",racist
"""@kurawa @jokowi Dr pd umpatan planga plongo,antek aseng asing,PKI dr yg jokowi kalahkan 2 periode,2014-2019 bahkan lbh keras umpatannya yeee malah sekarang jokowi dukung mereka,justru para pendukungnya yg pasang badan dulu melawan umpatan itu jokowi lupakan,"";",racist
"""@SevensRoad77 @coldthem @kumparan ya makanya kalo blm bisa kelola sendiri,jangan jualan narasi antek2 aseng ke paslon lawan"";",racist
@tomlembong @dp_koesmirah China lagi China lagi  Nanti bilang SDM Indonesia tidak Ada yg mampu padahal JIS begitu megah hasil anak bangsa 100% tanpa asing aseng;,racist
"""@ardisatriawan Susah pahlawan ngusir penjajah aseng eh malah nyambut aseng tanpa pamrih. Pantesan aseng seneng bngt ngejajah toh malah bangga buktinya bnyk tuh aseng datang eh lokal minta foto"""" kek artis atau tokoh terkemoeka aja."""""";",racist
